AccountID,CustomerID,AccountType,Balance,CreatedDate,TotalDeposits,TotalWithdrawals,NetChange,RecalculatedBalance,BalanceMismatch
2520,3092,Business,46915,2016-10-17,0.0,13415.63,-13415.63,-13415.63,True
2521,1280,Business,14937,2016-10-19,0.0,0.0,0.0,0.0,True
2522,585,Checking,4501,2016-02-16,7267.51,5947.18,1320.33,1320.33,True
2523,4481,Business,29584,2017-09-12,2820.65,0.0,2820.65,2820.65,True
2524,528,Business,96258,2015-10-04,0.0,6118.59,-6118.59,-6118.59,True
2525,377,Savings,57169,2016-12-02,9834.54,0.0,9834.54,9834.54,True
2526,397,Checking,93214,2020-05-24,13578.740000000002,8642.5,4936.240000000002,4936.240000000002,True
2527,4896,Business,509,2017-08-04,0.0,8457.43,-8457.43,-8457.43,True
2528,1101,Savings,12094,2023-04-01,9773.39,0.0,9773.39,9773.39,True
2529,1082,Checking,93968,2021-03-25,5450.92,5268.31,182.60999999999967,182.60999999999967,True
2530,4514,Business,54673,2020-12-12,13403.53,7212.48,6191.050000000001,6191.050000000001,True
2531,1321,Business,19954,2017-10-16,9302.5,0.0,9302.5,9302.5,True
2532,2686,Business,33159,2021-04-13,0.0,5568.07,-5568.07,-5568.07,True
2533,4072,Savings,29674,2025-03-12,0.0,21200.31,-21200.31,-21200.31,True
2534,2866,Savings,14578,2021-10-16,8006.13,15886.09,-7879.96,-7879.96,True
2535,3050,Checking,26549,2023-08-10,0.0,0.0,0.0,0.0,True
2536,117,Business,86299,2018-07-13,0.0,8608.51,-8608.51,-8608.51,True
2537,4608,Checking,40295,2022-08-26,9005.76,0.0,9005.76,9005.76,True
2538,3816,Checking,47066,2022-01-03,0.0,7475.34,-7475.34,-7475.34,True
2539,4786,Checking,80066,2023-10-20,5887.47,8772.28,-2884.8100000000004,-2884.8100000000004,True
2540,2318,Savings,32578,2025-01-17,9835.83,19556.46,-9720.63,-9720.63,True
2541,813,Savings,66434,2020-01-17,8666.15,9316.39,-650.2399999999998,-650.2399999999998,True
2542,4715,Business,77222,2016-11-03,5809.51,5817.5,-7.989999999999782,-7.989999999999782,True
2543,407,Savings,71129,2024-09-24,5744.89,0.0,5744.89,5744.89,True
2544,4856,Checking,7585,2017-12-10,18556.64,0.0,18556.64,18556.64,True
2545,476,Checking,28162,2023-07-31,9009.68,0.0,9009.68,9009.68,True
2546,2430,Checking,22265,2025-01-16,4179.57,7554.22,-3374.6500000000005,-3374.6500000000005,True
2547,710,Business,70928,2018-06-08,0.0,0.0,0.0,0.0,True
2548,2247,Checking,81010,2015-07-04,6318.93,4963.11,1355.8200000000006,1355.8200000000006,True
2549,2989,Business,80615,2018-02-08,2536.83,3947.47,-1410.6399999999999,-1410.6399999999999,True
2550,1124,Savings,44838,2017-01-02,0.0,1034.12,-1034.12,-1034.12,True
2551,4423,Business,27284,2015-12-03,7002.11,0.0,7002.11,7002.11,True
2552,3583,Savings,47692,2017-10-25,3897.99,10080.84,-6182.85,-6182.85,True
2553,4106,Checking,85637,2023-07-24,0.0,14662.25,-14662.25,-14662.25,True
2554,1752,Checking,2396,2022-01-06,0.0,3427.77,-3427.77,-3427.77,True
2555,84,Savings,17940,2025-03-07,16341.18,0.0,16341.18,16341.18,True
2556,1239,Business,78027,2016-12-15,6641.68,2541.26,4100.42,4100.42,True
2557,2408,Checking,70753,2024-12-19,6345.0599999999995,2392.29,3952.7699999999995,3952.7699999999995,True
2558,4755,Savings,82761,2025-01-28,230.84,0.0,230.84,230.84,True
2559,3844,Savings,10430,2020-10-31,0.0,0.0,0.0,0.0,True
2560,4692,Savings,99498,2024-07-02,3131.72,0.0,3131.72,3131.72,True
2561,2678,Business,10790,2017-02-11,0.0,9926.27,-9926.27,-9926.27,True
2562,4077,Checking,77459,2020-10-17,4213.07,0.0,4213.07,4213.07,True
2563,690,Savings,72810,2018-12-22,3408.28,17095.96,-13687.679999999998,-13687.679999999998,True
2564,3872,Business,66543,2025-01-30,3149.21,7028.67,-3879.46,-3879.46,True
2565,3085,Business,63084,2020-07-28,4358.86,0.0,4358.86,4358.86,True
2566,3065,Savings,55076,2021-04-21,4455.81,1681.96,2773.8500000000004,2773.8500000000004,True
2567,1253,Savings,11263,2017-12-19,294.74,4715.97,-4421.2300000000005,-4421.2300000000005,True
2568,1698,Checking,58835,2018-11-30,0.0,0.0,0.0,0.0,True
2569,2982,Checking,57274,2023-08-01,6550.06,0.0,6550.06,6550.06,True
2570,739,Business,49036,2023-02-05,0.0,4376.48,-4376.48,-4376.48,True
2571,2283,Checking,43719,2019-05-18,7859.88,0.0,7859.88,7859.88,True
2572,1226,Savings,23684,2022-06-06,13921.220000000001,0.0,13921.220000000001,13921.220000000001,True
2573,1884,Checking,24027,2017-09-05,1388.02,7265.98,-5877.959999999999,-5877.959999999999,True
2574,2013,Business,18887,2022-11-14,9412.15,9686.46,-274.3099999999995,-274.3099999999995,True
2575,3102,Checking,17107,2015-05-19,3866.31,14047.310000000001,-10181.000000000002,-10181.000000000002,True
2576,3633,Savings,19948,2016-11-14,0.0,0.0,0.0,0.0,True
2577,2822,Savings,18205,2022-11-15,0.0,9803.22,-9803.22,-9803.22,True
2578,1409,Savings,85428,2015-06-07,0.0,9987.27,-9987.27,-9987.27,True
2579,4025,Savings,78624,2021-08-05,0.0,7287.45,-7287.45,-7287.45,True
2580,4975,Business,40617,2019-02-22,2678.98,8259.53,-5580.550000000001,-5580.550000000001,True
2581,1607,Savings,21077,2025-02-10,0.0,0.0,0.0,0.0,True
2582,3778,Checking,4584,2021-06-01,11514.34,8433.99,3080.3500000000004,3080.3500000000004,True
2583,1127,Business,25672,2023-11-29,0.0,0.0,0.0,0.0,True
2584,1653,Savings,23711,2016-06-20,0.0,9443.73,-9443.73,-9443.73,True
2585,3550,Checking,88594,2024-08-31,13290.8,8045.98,5244.82,5244.82,True
2586,3809,Savings,27453,2020-01-20,0.0,8533.67,-8533.67,-8533.67,True
2587,576,Savings,30730,2022-09-05,8451.64,0.0,8451.64,8451.64,True
2588,4169,Business,69816,2015-11-10,0.0,11563.79,-11563.79,-11563.79,True
2589,2026,Savings,48445,2024-07-14,720.1,0.0,720.1,720.1,True
2590,3922,Savings,22152,2020-10-16,7877.97,5183.55,2694.42,2694.42,True
2591,1811,Checking,35832,2020-03-27,2173.8,0.0,2173.8,2173.8,True
2592,787,Checking,43782,2025-01-04,7107.71,4547.96,2559.75,2559.75,True
2593,3244,Savings,94843,2024-05-03,1747.75,0.0,1747.75,1747.75,True
2594,1861,Checking,56388,2015-06-26,901.92,1888.43,-986.5100000000001,-986.5100000000001,True
2595,4887,Business,23300,2018-06-26,10930.99,560.9,10370.09,10370.09,True
2596,1237,Savings,38458,2023-04-23,9798.26,17598.13,-7799.870000000001,-7799.870000000001,True
2597,923,Savings,65330,2020-10-18,5936.16,13205.76,-7269.6,-7269.6,True
2598,3716,Checking,98523,2019-04-02,9470.42,3234.62,6235.8,6235.8,True
2599,3497,Business,76761,2015-06-27,1240.42,3623.19,-2382.77,-2382.77,True
2600,73,Checking,79341,2016-12-26,0.0,9516.93,-9516.93,-9516.93,True
2601,3104,Checking,99129,2020-10-11,0.0,0.0,0.0,0.0,True
2602,4594,Savings,32669,2018-01-16,0.0,5209.91,-5209.91,-5209.91,True
2603,3613,Savings,8131,2020-04-02,0.0,12507.79,-12507.79,-12507.79,True
2604,87,Savings,27703,2018-05-08,0.0,865.29,-865.29,-865.29,True
2605,219,Checking,94174,2015-11-11,0.0,6772.38,-6772.38,-6772.38,True
2606,4457,Savings,75171,2016-05-04,6131.42,13371.880000000001,-7240.460000000001,-7240.460000000001,True
2607,4065,Checking,87593,2021-02-05,0.0,9943.72,-9943.72,-9943.72,True
2608,4546,Savings,38224,2025-04-04,0.0,0.0,0.0,0.0,True
2609,4338,Business,25889,2021-04-19,16954.75,0.0,16954.75,16954.75,True
2610,611,Business,7841,2024-02-24,0.0,3770.64,-3770.64,-3770.64,True
2611,3165,Business,12584,2021-10-31,11998.09,8173.88,3824.21,3824.21,True
2612,4221,Business,66793,2022-09-13,12727.43,9464.3,3263.130000000001,3263.130000000001,True
2613,378,Business,71066,2018-01-13,0.0,0.0,0.0,0.0,True
2614,2086,Checking,2562,2018-06-08,9345.32,1617.26,7728.0599999999995,7728.0599999999995,True
2615,4816,Savings,58117,2021-04-08,0.0,5437.8,-5437.8,-5437.8,True
2616,341,Business,50637,2017-04-24,0.0,7308.7,-7308.7,-7308.7,True
2617,4751,Savings,33604,2018-04-29,0.0,18727.519999999997,-18727.519999999997,-18727.519999999997,True
2618,1124,Business,79753,2023-07-29,21.47,0.0,21.47,21.47,True
2619,4983,Business,17987,2025-05-09,6278.22,17465.71,-11187.489999999998,-11187.489999999998,True
2620,393,Business,46152,2020-12-20,0.0,140.71,-140.71,-140.71,True
2621,4003,Checking,27904,2024-06-21,2737.95,0.0,2737.95,2737.95,True
2622,3660,Business,5322,2015-09-23,9161.87,1008.41,8153.460000000001,8153.460000000001,True
2623,3136,Savings,73636,2022-08-01,0.0,0.0,0.0,0.0,True
2624,1450,Business,67349,2022-06-02,0.0,7432.88,-7432.88,-7432.88,True
2625,343,Savings,4285,2022-09-04,0.0,0.0,0.0,0.0,True
2626,562,Business,81795,2015-06-21,9899.35,0.0,9899.35,9899.35,True
2627,1543,Savings,47863,2022-06-18,6727.21,14571.920000000002,-7844.710000000002,-7844.710000000002,True
2628,885,Business,70673,2020-01-07,0.0,10345.01,-10345.01,-10345.01,True
2629,3319,Business,93377,2020-03-14,0.0,0.0,0.0,0.0,True
2630,4893,Business,32089,2021-08-16,3073.63,13368.380000000001,-10294.75,-10294.75,True
2631,402,Checking,91383,2022-04-20,0.0,6494.43,-6494.43,-6494.43,True
2632,3625,Business,45438,2017-05-11,0.0,8522.55,-8522.55,-8522.55,True
2633,545,Checking,14471,2018-04-19,11848.09,10244.93,1603.1599999999999,1603.1599999999999,True
2634,71,Business,84852,2015-07-24,0.0,2808.57,-2808.57,-2808.57,True
2635,3039,Savings,46862,2025-05-08,0.0,0.0,0.0,0.0,True
2636,2754,Savings,93799,2022-12-28,20325.91,10150.91,10175.0,10175.0,True
2637,3006,Business,66691,2015-06-13,7574.52,15031.83,-7457.3099999999995,-7457.3099999999995,True
2638,4703,Checking,76179,2021-06-04,55.02,9929.08,-9874.06,-9874.06,True
2639,4386,Savings,26825,2023-08-15,8609.77,0.0,8609.77,8609.77,True
2640,777,Business,11196,2021-07-09,1885.6,18844.39,-16958.79,-16958.79,True
2641,1743,Savings,97038,2019-04-16,5231.39,8529.28,-3297.8900000000003,-3297.8900000000003,True
2642,1990,Checking,84656,2025-05-06,22061.76,0.0,22061.76,22061.76,True
2643,530,Checking,39463,2021-02-12,2294.41,0.0,2294.41,2294.41,True
2644,3833,Savings,21512,2017-02-02,13907.52,9051.18,4856.34,4856.34,True
2645,1309,Business,65670,2023-04-15,7822.76,0.0,7822.76,7822.76,True
2646,3929,Savings,11683,2021-06-17,16302.27,3072.66,13229.61,13229.61,True
2647,3914,Savings,17915,2020-07-31,22504.27,15868.64,6635.630000000001,6635.630000000001,True
2648,3286,Savings,92732,2019-01-16,0.0,8753.68,-8753.68,-8753.68,True
2649,984,Savings,85041,2023-08-02,0.0,11723.369999999999,-11723.369999999999,-11723.369999999999,True
2650,3655,Business,31410,2023-09-29,0.0,5889.46,-5889.46,-5889.46,True
2651,3183,Checking,64624,2020-07-11,6162.13,0.0,6162.13,6162.13,True
2652,3035,Savings,24751,2023-07-07,8728.4,8028.55,699.8499999999995,699.8499999999995,True
2653,3233,Business,82018,2015-08-20,0.0,4543.25,-4543.25,-4543.25,True
2654,2594,Business,79360,2016-10-11,11881.119999999999,5160.24,6720.879999999999,6720.879999999999,True
2655,944,Checking,59844,2016-11-14,8582.29,10731.5,-2149.209999999999,-2149.209999999999,True
2656,2084,Checking,89923,2024-04-14,7164.13,6007.56,1156.5699999999997,1156.5699999999997,True
2657,3326,Checking,76993,2022-02-23,447.63,0.0,447.63,447.63,True
2658,2666,Checking,10022,2017-06-04,13751.39,4138.21,9613.18,9613.18,True
2659,4552,Checking,41821,2022-03-28,1627.23,11766.39,-10139.16,-10139.16,True
2660,4910,Business,89714,2020-06-17,930.69,3803.82,-2873.13,-2873.13,True
2661,4421,Business,38351,2024-06-10,8546.74,19503.870000000003,-10957.130000000003,-10957.130000000003,True
2662,3340,Checking,40686,2015-10-08,0.0,5802.73,-5802.73,-5802.73,True
2663,1957,Business,20144,2018-10-12,11911.89,15452.92,-3541.0300000000007,-3541.0300000000007,True
2664,2717,Business,18884,2020-10-29,8372.42,12876.83,-4504.41,-4504.41,True
2665,3185,Checking,17636,2018-06-13,9031.19,2539.67,6491.52,6491.52,True
2666,1720,Checking,94089,2023-01-25,5322.93,0.0,5322.93,5322.93,True
2667,1208,Savings,26264,2017-10-15,7527.67,3292.66,4235.01,4235.01,True
2668,4918,Business,23656,2018-08-25,1300.73,2803.83,-1503.1,-1503.1,True
2669,4083,Checking,7864,2021-06-23,0.0,7351.78,-7351.78,-7351.78,True
2670,1852,Checking,75673,2023-03-31,1428.32,25280.8,-23852.48,-23852.48,True
2671,1073,Checking,4055,2019-11-01,2137.12,3211.6,-1074.48,-1074.48,True
2672,790,Savings,77469,2018-05-23,14445.52,13112.470000000001,1333.0499999999993,1333.0499999999993,True
2673,626,Savings,92064,2024-09-24,10501.47,3935.87,6565.599999999999,6565.599999999999,True
2674,935,Savings,88849,2023-04-24,1730.82,21717.91,-19987.09,-19987.09,True
2675,2291,Savings,22749,2018-11-29,2071.79,11000.630000000001,-8928.84,-8928.84,True
2676,1970,Business,63746,2021-09-08,7204.84,8370.43,-1165.5900000000001,-1165.5900000000001,True
2677,447,Business,85001,2023-04-22,0.0,2717.73,-2717.73,-2717.73,True
2678,3057,Savings,72604,2015-09-13,0.0,0.0,0.0,0.0,True
2679,4270,Business,29408,2021-08-22,14283.689999999999,0.0,14283.689999999999,14283.689999999999,True
2680,2536,Checking,42411,2017-11-28,0.0,8232.93,-8232.93,-8232.93,True
2681,778,Business,16862,2024-10-03,15124.96,10891.03,4233.9299999999985,4233.9299999999985,True
2682,411,Savings,91487,2016-10-19,0.0,0.0,0.0,0.0,True
2683,1473,Savings,46417,2024-12-21,0.0,5460.52,-5460.52,-5460.52,True
2684,1274,Savings,71932,2018-10-16,0.0,1601.02,-1601.02,-1601.02,True
2685,1584,Business,21849,2021-06-10,3599.58,9128.220000000001,-5528.640000000001,-5528.640000000001,True
2686,46,Checking,20321,2021-02-08,0.0,0.0,0.0,0.0,True
2687,261,Savings,15505,2020-09-16,7285.06,1172.9,6112.16,6112.16,True
2688,2962,Business,83618,2017-08-06,15134.64,6415.64,8719.0,8719.0,True
2689,1992,Savings,86851,2020-12-24,5037.83,0.0,5037.83,5037.83,True
2690,1634,Checking,83898,2018-01-21,3793.6200000000003,1902.32,1891.3000000000004,1891.3000000000004,True
2691,1434,Checking,6673,2016-09-03,8808.04,5155.8,3652.2400000000007,3652.2400000000007,True
2692,3030,Savings,63035,2020-11-06,6558.79,9521.95,-2963.1600000000008,-2963.1600000000008,True
2693,417,Checking,91259,2019-09-20,2159.3,6019.82,-3860.5199999999995,-3860.5199999999995,True
2694,177,Savings,69099,2020-07-21,9407.24,0.0,9407.24,9407.24,True
2695,245,Checking,91358,2016-12-14,13030.320000000002,0.0,13030.320000000002,13030.320000000002,True
2696,1212,Business,61737,2019-11-26,2674.37,8003.28,-5328.91,-5328.91,True
2697,2438,Business,61360,2015-07-16,2782.8,2712.41,70.39000000000033,70.39000000000033,True
2698,394,Checking,18866,2024-08-22,11980.279999999999,2189.47,9790.81,9790.81,True
2699,4537,Checking,80706,2019-03-07,0.0,9499.36,-9499.36,-9499.36,True
2700,317,Checking,7322,2018-07-10,8623.59,0.0,8623.59,8623.59,True
2701,1780,Checking,73960,2021-02-22,3741.55,4166.73,-425.1799999999994,-425.1799999999994,True
2702,3930,Checking,68268,2020-04-05,0.0,9669.51,-9669.51,-9669.51,True
2703,1126,Checking,61317,2024-07-28,0.0,6179.780000000001,-6179.780000000001,-6179.780000000001,True
2704,3829,Checking,34762,2015-07-13,15704.52,7194.37,8510.150000000001,8510.150000000001,True
2705,8,Savings,61210,2024-04-05,3993.61,8301.41,-4307.799999999999,-4307.799999999999,True
2706,1453,Business,30251,2016-03-13,643.77,10932.67,-10288.9,-10288.9,True
2707,3298,Checking,11051,2015-11-17,0.0,0.0,0.0,0.0,True
2708,288,Savings,48712,2021-01-27,1116.54,4243.29,-3126.75,-3126.75,True
2709,2053,Business,48410,2018-03-06,15050.17,13342.980000000001,1707.1899999999987,1707.1899999999987,True
2710,520,Savings,64789,2022-06-28,4387.9,0.0,4387.9,4387.9,True
2711,3550,Business,30834,2023-01-18,236.13,6756.139999999999,-6520.009999999999,-6520.009999999999,True
2712,106,Checking,69387,2024-04-11,0.0,0.0,0.0,0.0,True
2713,4502,Checking,57421,2024-03-11,0.0,0.0,0.0,0.0,True
2714,4850,Business,52162,2023-02-16,16249.39,9895.5,6353.889999999999,6353.889999999999,True
2715,3012,Checking,29951,2021-11-02,24660.82,0.0,24660.82,24660.82,True
2716,3957,Business,52374,2015-10-28,4391.67,3809.57,582.0999999999999,582.0999999999999,True
2717,708,Checking,52186,2019-07-18,2623.91,0.0,2623.91,2623.91,True
2718,3342,Business,11969,2018-03-14,0.0,6319.17,-6319.17,-6319.17,True
2719,723,Savings,15309,2017-10-13,11257.17,10609.16,648.0100000000002,648.0100000000002,True
2720,4075,Checking,7415,2023-09-23,0.0,0.0,0.0,0.0,True
2721,3112,Business,79660,2021-12-02,5036.49,151.33,4885.16,4885.16,True
2722,4224,Savings,70980,2016-11-11,6605.53,4025.68,2579.85,2579.85,True
2723,2568,Savings,14251,2019-04-25,2562.44,0.0,2562.44,2562.44,True
2724,2197,Business,49712,2019-03-19,3270.38,0.0,3270.38,3270.38,True
2725,651,Checking,12947,2021-08-09,0.0,0.0,0.0,0.0,True
2726,547,Business,60350,2018-12-19,9937.119999999999,0.0,9937.119999999999,9937.119999999999,True
2727,2032,Savings,79006,2023-08-11,5524.39,0.0,5524.39,5524.39,True
2728,3901,Savings,84398,2017-08-02,13179.130000000001,5652.69,7526.440000000001,7526.440000000001,True
2729,4865,Checking,9856,2016-01-08,20099.1,0.0,20099.1,20099.1,True
2730,1280,Checking,21839,2020-03-22,19501.36,0.0,19501.36,19501.36,True
2731,2815,Checking,63003,2019-11-19,10873.57,0.0,10873.57,10873.57,True
2732,1865,Business,61574,2021-10-22,5495.98,0.0,5495.98,5495.98,True
2733,1654,Savings,5998,2016-10-22,13872.88,0.0,13872.88,13872.88,True
2734,332,Savings,62810,2018-05-14,8392.87,0.0,8392.87,8392.87,True
2735,3335,Checking,28841,2018-12-17,0.0,0.0,0.0,0.0,True
2736,4943,Savings,87821,2019-10-06,0.0,19246.45,-19246.45,-19246.45,True
2737,2100,Business,16259,2017-05-16,0.0,5299.57,-5299.57,-5299.57,True
2738,676,Business,71751,2018-11-10,6760.25,0.0,6760.25,6760.25,True
2739,3651,Business,52534,2020-06-20,4942.31,20254.39,-15312.079999999998,-15312.079999999998,True
2740,2877,Business,40221,2023-05-12,10426.92,0.0,10426.92,10426.92,True
2741,4246,Business,2832,2015-08-08,0.0,0.0,0.0,0.0,True
2742,2439,Business,3255,2019-07-12,16507.91,0.0,16507.91,16507.91,True
2743,2766,Checking,63941,2015-06-14,544.16,0.0,544.16,544.16,True
2744,786,Savings,5806,2019-05-02,0.0,3334.8900000000003,-3334.8900000000003,-3334.8900000000003,True
2745,3628,Checking,75474,2023-01-30,4935.28,0.0,4935.28,4935.28,True
2746,205,Business,50988,2016-12-09,16657.12,18059.510000000002,-1402.390000000003,-1402.390000000003,True
2747,4587,Checking,53154,2023-04-18,0.0,17649.1,-17649.1,-17649.1,True
2748,1762,Checking,234,2020-03-24,4066.19,0.0,4066.19,4066.19,True
2749,1325,Savings,65421,2021-03-30,1294.81,1296.19,-1.3800000000001091,-1.3800000000001091,True
2750,2397,Checking,67264,2016-05-30,6199.22,3318.83,2880.3900000000003,2880.3900000000003,True
2751,3791,Savings,19113,2024-02-25,6655.5,0.0,6655.5,6655.5,True
2752,1029,Business,50905,2017-03-30,6367.21,0.0,6367.21,6367.21,True
2753,1445,Checking,201,2024-03-07,0.0,3710.34,-3710.34,-3710.34,True
2754,3808,Business,69846,2016-02-17,0.0,0.0,0.0,0.0,True
2755,3961,Business,6969,2022-03-08,5349.01,137.03,5211.9800000000005,5211.9800000000005,True
2756,4798,Savings,99304,2024-09-19,11542.11,7699.67,3842.4400000000005,3842.4400000000005,True
2757,2782,Checking,60471,2015-08-13,215.61,0.0,215.61,215.61,True
2758,2377,Business,50547,2024-03-29,15344.67,0.0,15344.67,15344.67,True
2759,2519,Business,97654,2021-06-19,9532.91,16651.43,-7118.52,-7118.52,True
2760,3190,Checking,88650,2016-01-11,0.0,8325.68,-8325.68,-8325.68,True
2761,3189,Savings,70857,2022-10-31,252.04,1904.49,-1652.45,-1652.45,True
2762,4234,Checking,1044,2021-10-27,0.0,5152.59,-5152.59,-5152.59,True
2763,4909,Checking,48120,2019-05-22,0.0,0.0,0.0,0.0,True
2764,1161,Business,59437,2023-02-21,14337.539999999999,26882.99,-12545.450000000003,-12545.450000000003,True
2765,1399,Business,63828,2020-11-20,0.0,5265.5599999999995,-5265.5599999999995,-5265.5599999999995,True
2766,2930,Savings,56146,2022-04-05,0.0,11382.279999999999,-11382.279999999999,-11382.279999999999,True
2767,278,Checking,23035,2016-04-16,2403.37,0.0,2403.37,2403.37,True
2768,3264,Business,71252,2020-05-24,3689.15,1376.96,2312.19,2312.19,True
2769,69,Business,16652,2019-07-25,0.0,0.0,0.0,0.0,True
2770,1008,Business,21782,2024-04-21,2832.28,9103.83,-6271.549999999999,-6271.549999999999,True
2771,3956,Checking,98003,2017-07-13,7255.110000000001,3755.49,3499.620000000001,3499.620000000001,True
2772,2347,Checking,76952,2019-04-05,0.0,2255.37,-2255.37,-2255.37,True
2773,1508,Checking,73624,2020-07-13,0.0,8706.99,-8706.99,-8706.99,True
2774,734,Savings,20697,2024-03-04,8542.31,0.0,8542.31,8542.31,True
2775,3703,Savings,11494,2022-12-15,0.0,0.0,0.0,0.0,True
2776,323,Savings,90918,2021-04-26,9388.62,16704.75,-7316.129999999999,-7316.129999999999,True
2777,1856,Savings,13964,2020-10-31,8265.51,7377.59,887.9200000000001,887.9200000000001,True
2778,4901,Checking,36456,2024-02-03,0.0,6254.61,-6254.61,-6254.61,True
2779,3669,Business,93041,2017-07-01,9432.05,0.0,9432.05,9432.05,True
2780,4302,Checking,2739,2016-06-03,15978.89,5738.33,10240.56,10240.56,True
2781,2742,Checking,73228,2018-07-07,12749.73,9601.71,3148.0200000000004,3148.0200000000004,True
2782,4031,Checking,2912,2025-02-26,8346.79,3923.67,4423.120000000001,4423.120000000001,True
2783,3126,Checking,50385,2018-10-18,0.0,2248.37,-2248.37,-2248.37,True
2784,255,Savings,33986,2017-05-03,0.0,0.0,0.0,0.0,True
2785,3593,Business,60314,2020-02-09,4472.93,1107.12,3365.8100000000004,3365.8100000000004,True
2786,1514,Checking,51709,2022-10-25,14579.02,1846.88,12732.14,12732.14,True
2787,2607,Checking,61385,2020-09-03,9887.76,0.0,9887.76,9887.76,True
2788,1432,Business,64149,2022-08-07,0.0,0.0,0.0,0.0,True
2789,4554,Business,93368,2024-05-02,14966.96,5789.03,9177.93,9177.93,True
2790,1436,Business,15727,2021-05-06,5673.88,5887.2,-213.3199999999997,-213.3199999999997,True
2791,1810,Checking,54284,2024-09-15,10584.69,0.0,10584.69,10584.69,True
2792,4216,Savings,98722,2019-02-20,0.0,5789.63,-5789.63,-5789.63,True
2793,672,Savings,72364,2023-01-25,2146.77,0.0,2146.77,2146.77,True
2794,4423,Business,93537,2021-08-30,0.0,0.0,0.0,0.0,True
2795,583,Business,83595,2024-07-27,14133.1,0.0,14133.1,14133.1,True
2796,3265,Savings,27539,2015-07-27,0.0,0.0,0.0,0.0,True
2797,2916,Savings,73048,2022-10-22,7647.58,7081.94,565.6400000000003,565.6400000000003,True
2798,2903,Savings,89062,2019-01-17,6280.47,0.0,6280.47,6280.47,True
2799,3401,Business,26905,2016-08-17,4007.89,1214.6,2793.29,2793.29,True
2800,2603,Checking,14357,2017-11-30,0.0,4874.68,-4874.68,-4874.68,True
2801,3993,Checking,67670,2022-01-18,0.0,5996.629999999999,-5996.629999999999,-5996.629999999999,True
2802,4486,Checking,51478,2023-04-13,8850.44,0.0,8850.44,8850.44,True
2803,985,Savings,16651,2015-11-17,8684.060000000001,3297.24,5386.8200000000015,5386.8200000000015,True
2804,1952,Business,97220,2017-10-17,5964.33,3546.02,2418.31,2418.31,True
2805,2771,Checking,16254,2024-10-24,0.0,8866.07,-8866.07,-8866.07,True
2806,4092,Business,66772,2015-10-09,11364.84,7308.38,4056.46,4056.46,True
2807,3394,Savings,14481,2020-08-12,0.0,864.15,-864.15,-864.15,True
2808,4111,Checking,49062,2022-03-16,0.0,7254.18,-7254.18,-7254.18,True
2809,327,Savings,35667,2025-04-02,7413.96,1322.75,6091.21,6091.21,True
2810,4334,Business,46959,2017-02-04,0.0,0.0,0.0,0.0,True
2811,4959,Savings,84187,2024-12-08,0.0,0.0,0.0,0.0,True
2812,2987,Checking,47521,2021-01-09,6227.92,0.0,6227.92,6227.92,True
2813,4740,Business,32628,2017-11-05,0.0,7677.28,-7677.28,-7677.28,True
2814,950,Business,86759,2024-09-07,9449.81,0.0,9449.81,9449.81,True
2815,4412,Checking,80702,2018-05-21,383.18,0.0,383.18,383.18,True
2816,2628,Business,19219,2021-05-17,8560.84,0.0,8560.84,8560.84,True
2817,4732,Checking,82624,2015-11-25,1107.92,0.0,1107.92,1107.92,True
2818,1186,Business,21388,2018-02-19,8219.63,1311.7,6907.929999999999,6907.929999999999,True
2819,4741,Savings,7366,2020-01-16,9822.23,17340.05,-7517.82,-7517.82,True
2820,1200,Savings,35467,2015-08-24,8622.02,18749.940000000002,-10127.920000000002,-10127.920000000002,True
2821,2901,Checking,34022,2018-10-15,3556.42,2618.16,938.2600000000002,938.2600000000002,True
2822,3188,Business,60021,2018-11-09,0.0,0.0,0.0,0.0,True
2823,968,Savings,32882,2016-11-02,10866.4,0.0,10866.4,10866.4,True
2824,1679,Savings,16027,2019-07-23,0.0,6216.21,-6216.21,-6216.21,True
2825,1373,Savings,45444,2016-01-18,17556.97,10695.63,6861.340000000002,6861.340000000002,True
2826,3606,Savings,75564,2015-07-25,0.0,8990.58,-8990.58,-8990.58,True
2827,4450,Savings,91138,2023-08-11,13715.19,10076.45,3638.74,3638.74,True
2828,1051,Savings,89544,2022-07-19,6012.68,9744.14,-3731.459999999999,-3731.459999999999,True
2829,2900,Checking,845,2024-12-02,2007.5,4802.96,-2795.46,-2795.46,True
2830,1983,Savings,48034,2021-09-23,0.0,7190.61,-7190.61,-7190.61,True
2831,3612,Savings,13511,2019-08-02,9930.83,0.0,9930.83,9930.83,True
2832,3947,Business,5534,2019-10-31,4158.38,0.0,4158.38,4158.38,True
2833,4079,Savings,8730,2025-01-10,15817.150000000001,0.0,15817.150000000001,15817.150000000001,True
2834,4310,Savings,92686,2017-08-15,2307.81,8628.3,-6320.49,-6320.49,True
2835,4520,Savings,7357,2019-07-25,8850.51,4129.3099999999995,4721.200000000001,4721.200000000001,True
2836,1044,Savings,15075,2017-01-22,0.0,8558.65,-8558.65,-8558.65,True
2837,2476,Savings,44132,2020-03-25,12668.119999999999,308.47,12359.65,12359.65,True
2838,221,Savings,91748,2022-10-08,0.0,1888.93,-1888.93,-1888.93,True
2839,4081,Checking,99167,2022-05-15,9141.41,5112.51,4028.8999999999996,4028.8999999999996,True
